ID,time,gFx,gFy,gFz,TgF
3026,31.13987,-0.2009,0.2678,0.8226,0.89
3027,31.14913,-0.2271,0.2568,0.8585,0.92
3028,31.16052,-0.2471,0.2502,0.8988,0.97
3029,31.17175,-0.2412,0.2485,0.9198,0.98
3030,31.18319,-0.211,0.2588,0.9169,0.98
3031,31.19455,-0.2134,0.2583,0.8756,0.94
3032,31.19525,-0.2134,0.2583,0.8756,0.94
3033,31.20484,-0.2266,0.2502,0.8734,0.94
3034,31.21718,-0.2752,0.2422,0.9015,0.97
3035,31.22817,-0.3358,0.2436,0.7889,0.89
3036,31.24447,-0.3641,0.2238,0.8995,1.0
3037,31.25401,-0.3429,0.2202,0.9521,1.04
3038,31.2818,-0.2473,0.2197,0.9655,1.02
3039,31.28209,-0.2473,0.2197,0.9655,1.02
3040,31.28224,-0.2473,0.2197,0.9655,1.02
3041,31.29348,-0.2728,0.2001,1.0505,1.1
3042,31.30384,-0.2996,0.2024,1.125,1.18
3043,31.31569,-0.3218,0.1733,1.0615,1.12
3044,31.32637,-0.3558,0.1652,0.9301,1.01
3045,31.33845,-0.3602,0.2004,0.8563,0.95
3046,31.33966,-0.3548,0.2038,0.8658,0.96
