ID,time,gFx,gFy,gFz,TgF
3674,37.8887,-0.3991,7.6233,0.1405,7.64
3675,37.88916,-0.3991,7.6233,0.1405,7.64
3676,37.90872,-0.8358,7.9863,-0.886,8.08
3677,37.9091,-0.8358,7.9863,-0.886,8.08
3678,37.92655,-1.5717,7.9966,-0.8413,8.19
3679,37.93994,-1.642,7.9915,-0.7387,8.19
3680,37.94047,-1.642,7.9915,-0.7387,8.19
3681,37.95096,-0.5881,7.4831,-1.2666,7.61
3682,37.96151,0.4875,6.9466,-1.2283,7.07
3683,37.97349,1.078,6.5286,0.2382,6.62
3684,37.98446,0.8444,7.2327,4.4865,8.55
3685,37.99866,3.463,7.9966,7.9766,11.81
3686,38.01671,8.0079,7.9966,5.6074,12.63
3687,38.0171,8.0079,7.9966,4.8351,12.31
3688,38.02792,8.0079,7.9966,2.1022,11.51
3689,38.03844,8.0079,7.0724,3.5538,11.26
3690,38.0501,8.0079,4.9639,7.4303,12.0
3691,38.062,8.0079,3.5558,7.9766,11.85
3692,38.06268,8.0079,3.4251,7.9766,11.81
3693,38.07404,8.0079,1.845,7.0267,10.81
3694,38.08553,8.0079,-0.8259,1.6671,8.22
3695,38.09586,8.0079,-1.2146,-0.7355,8.13
3696,38.11365,7.8,-2.4681,3.5367,8.91
3697,38.1324,6.7637,-5.0437,3.2802,9.05
3698,38.13255,6.7637,-5.0437,3.2802,9.05
3699,38.138,5.3944,-5.2609,2.743,8.02
3700,38.14958,2.7971,-5.7099,1.9466,6.65
3701,38.16054,2.2985,-5.8218,2.1938,6.63
3702,38.17124,1.9867,-5.5413,1.2723,6.02
3703,38.18369,1.9445,-4.9354,-0.5677,5.33
3704,38.1969,3.0763,-4.4984,-1.52,5.66
3705,38.19811,3.0763,-4.4984,-1.52,5.66
3706,38.20609,3.1601,-4.1385,-1.8319,5.52
3707,38.21713,3.3792,-3.3998,-1.7877,5.12
3708,38.22915,4.255,-2.4109,-0.9608,4.98
3709,38.24404,4.524,-0.9124,0.506,4.64
3710,38.25884,4.4935,0.1694,-0.5582,4.53
3711,38.25908,4.4935,0.1694,-0.5582,4.53
3712,38.27186,3.6946,1.4153,-1.5075,4.23
3713,38.28389,2.7714,2.9502,-1.3761,4.28
3714,38.2958,3.6277,4.4436,-0.5743,5.77
3715,38.30692,4.2035,5.1596,-0.3232,6.66
3716,38.31751,3.1452,5.5326,-0.1705,6.37
3717,38.32892,1.5363,5.1129,-0.0632,5.34
3718,38.32949,1.2658,4.9556,0.0074,5.11
3719,38.34039,0.3932,4.1448,0.3333,4.18
3720,38.35128,-0.2906,3.0909,0.7488,3.19
3721,38.36409,-0.7289,2.1032,0.9555,2.42
3722,38.37376,-1.0103,1.4373,0.794,1.93
3723,38.38932,-1.3403,0.4085,-0.0833,1.4
3724,38.40738,-1.4749,-0.1836,-0.3017,1.52
3725,38.40778,-1.4749,-0.1836,-0.3017,1.52
3726,38.41723,-1.2416,-0.4915,-0.3417,1.38
3727,38.42763,-1.3159,-0.7646,-0.2733,1.55
3728,38.44073,-1.5814,-0.6141,-0.3288,1.73
3729,38.45086,-1.6264,-0.5599,-0.5792,1.81
3730,38.45222,-1.6142,-0.5379,-0.6532,1.82
3731,38.46351,-1.569,-0.2892,-1.0775,1.93
3732,38.4744,-1.4952,-0.0456,-1.3194,1.99
3733,38.48578,-1.2426,0.174,-1.3192,1.82
3734,38.49609,-0.9724,0.3619,-1.1801,1.57
3735,38.51131,-0.6241,0.8619,-1.0663,1.51
3736,38.52786,-0.4274,1.2159,-1.1008,1.69
3737,38.5282,-0.4274,1.2159,-1.1008,1.69
3738,38.53983,-0.3526,1.2995,-1.0587,1.71
3739,38.54976,-0.3561,1.2973,-0.9112,1.62
3740,38.56351,-0.3724,1.1761,-0.5523,1.35
3741,38.5742,-0.5095,1.0642,-0.3195,1.22
3742,38.58464,-0.7161,0.9758,-0.1204,1.22
3743,38.59629,-0.8913,0.9132,0.0941,1.28
3744,38.59703,-0.8913,0.9123,0.1454,1.28
3745,38.60734,-0.862,0.8893,0.3748,1.29
3746,38.61884,-0.7345,0.8033,0.4867,1.19
3747,38.62925,-0.5947,0.7373,0.2832,0.99
3748,38.64486,-0.3468,0.6758,-0.4509,0.88
3749,38.65987,-0.2312,0.5876,-0.8393,1.05
3750,38.66013,-0.2312,0.5876,-0.8393,1.05
3751,38.67442,-0.2617,0.6411,-0.8064,1.06
3752,38.68352,-0.1858,0.6499,-0.6827,0.96
3753,38.69699,-0.0338,0.5571,-0.5032,0.75
3754,38.70726,-0.091,0.5087,-0.4153,0.66
3755,38.71766,-0.3016,0.5172,-0.3402,0.69
3756,38.72946,-0.518,0.4931,-0.2484,0.76
3757,38.73005,-0.542,0.4772,-0.2342,0.76
3758,38.74085,-0.6045,0.3753,-0.2,0.74
3759,38.75211,-0.6636,0.2864,-0.1729,0.74
3760,38.76395,-0.6333,0.281,-0.1932,0.72
3761,38.77441,-0.5456,0.2827,-0.2767,0.67
3762,38.78934,-0.3851,0.5153,-0.4497,0.78
3763,38.81124,-0.2312,0.9389,-0.0994,0.97
3764,38.81172,-0.2312,0.9389,-0.0994,0.97
3765,38.81793,-0.1665,1.0112,0.0445,1.03
3766,38.82832,-0.0116,1.2049,0.366,1.26
3767,38.84141,0.1951,1.331,0.4679,1.42
3768,38.8523,0.3307,1.3442,0.2932,1.41
3769,38.85285,0.3307,1.3442,0.2932,1.41
3770,38.86422,0.1868,1.3691,0.0027,1.38
3771,38.87469,0.0287,1.3908,-0.2179,1.41
3772,38.89052,-0.0805,1.2816,-0.4331,1.36
3773,38.90888,-0.0353,1.2042,-0.4221,1.28
3774,38.90922,-0.0353,1.2042,-0.4221,1.28
3775,38.91812,0.0148,1.1764,-0.4321,1.25
3776,38.92852,0.0578,1.1348,-0.4859,1.24
3777,38.9409,0.0421,1.1118,-0.5533,1.24
3778,38.95217,0.058,1.1211,-0.6136,1.28
3779,38.96286,0.1357,1.1319,-0.6114,1.29
3780,38.97503,0.2373,1.0999,-0.5513,1.25
3781,38.98525,0.2767,1.051,-0.4492,1.18
3782,38.99722,0.2584,1.0234,-0.3916,1.13
3783,38.99762,0.2584,1.0234,-0.3916,1.13
3784,39.00824,0.2393,0.9763,-0.3852,1.08
3785,39.01948,0.2088,0.9008,-0.4009,1.01
3786,39.03466,0.058,0.8671,-0.4292,0.97
3787,39.05073,0.1174,0.8881,-0.31,0.95
3788,39.05091,0.1174,0.8881,-0.31,0.95
3789,39.06201,0.2029,0.8055,-0.2914,0.88
3790,39.07707,0.028,0.8028,-0.3371,0.87
3791,39.08982,-0.125,0.827,-0.3354,0.9
3792,39.09738,-0.1755,0.8204,-0.3051,0.89
3793,39.10819,-0.2222,0.8011,-0.3102,0.89
3794,39.11977,-0.3768,0.8353,-0.3073,0.97
3795,39.13016,-0.4609,0.9059,-0.2682,1.05
3796,39.14206,-0.4418,0.9391,-0.2404,1.07
3797,39.14253,-0.4418,0.9391,-0.2404,1.07
3798,39.15329,-0.3526,0.9567,-0.1966,1.04
3799,39.16466,-0.3343,1.0046,-0.1531,1.07
3800,39.19367,-0.2041,1.1749,-0.0156,1.19
3801,39.19393,-0.2041,1.1749,-0.0156,1.19
3802,39.19415,-0.2041,1.1749,-0.0156,1.19
3803,39.21027,-0.0746,1.1786,0.0865,1.18
3804,39.2176,-0.0458,1.1966,0.1696,1.21
3805,39.22902,0.0385,1.1839,0.2788,1.22
3806,39.2457,0.1,1.1312,0.343,1.19
3807,39.25384,0.0859,1.1145,0.3599,1.17
3808,39.26433,-0.0143,1.0842,0.3254,1.13
3809,39.27937,-0.2078,1.0351,0.2206,1.08
3810,39.27967,-0.2078,1.0351,0.2206,1.08
3811,39.29504,-0.3023,0.966,0.1662,1.03
3812,39.29627,-0.3023,0.966,0.1662,1.03
3813,39.3075,-0.3583,0.9858,0.1779,1.06
3814,39.31915,-0.3341,0.9797,0.1789,1.05
3815,39.32996,-0.2852,0.9548,0.183,1.01
3816,39.34243,-0.2593,0.9416,0.1742,0.99
3817,39.35321,-0.2969,0.933,0.1127,0.99
3818,39.36529,-0.2566,0.9677,0.1068,1.01
3819,39.37625,-0.1401,0.9875,0.1351,1.01
3820,39.38699,-0.0754,0.9663,0.1181,0.98
3821,39.39804,-0.1228,0.9829,0.1085,1.0
3822,39.4087,-0.2021,1.009,0.1195,1.04
3823,39.424,-0.2283,1.073,0.1972,1.11
3824,39.4243,-0.2283,1.073,0.1972,1.11
3825,39.43918,-0.1176,1.0838,0.2631,1.12
3826,39.44274,-0.0957,1.1023,0.2839,1.14
3827,39.45171,-0.068,1.1277,0.3127,1.17
3828,39.46304,0.0448,1.1334,0.2788,1.17
3829,39.47591,0.1672,1.1314,0.1652,1.16
3830,39.48661,0.1968,1.1282,0.0821,1.15
3831,39.49712,0.1992,1.1314,0.0264,1.15
3832,39.5095,0.2523,1.1336,-0.0241,1.16
3833,39.52076,0.2557,1.1016,-0.1038,1.14
3834,39.53202,0.1579,1.0801,-0.214,1.11
3835,39.54345,0.0175,1.0918,-0.2142,1.11
3836,39.55822,-0.0544,1.0613,-0.0964,1.07
3837,39.5587,-0.0544,1.0613,-0.0964,1.07
3838,39.57844,-0.0663,1.0439,0.0758,1.05
3839,39.57863,-0.0663,1.0439,0.0758,1.05
3840,39.5859,-0.0595,1.0437,0.1073,1.05
3841,39.5961,-0.0355,1.0288,0.1315,1.04
3842,39.60919,-0.0331,1.0393,0.1,1.04
3843,39.62034,-0.0018,1.0654,0.0513,1.07
3844,39.63124,0.1132,1.0718,0.0455,1.08
3845,39.64335,0.2232,1.0735,0.0425,1.1
3846,39.655,0.1963,1.0611,0.0198,1.08
3847,39.66491,0.1164,1.0425,0.0218,1.05
3848,39.67606,0.0316,1.0271,0.0277,1.03
3849,39.6908,-0.0658,0.996,0.0665,1.0
3850,39.69106,-0.0658,0.996,0.0665,1.0
3851,39.71184,-0.1137,0.9391,0.1713,0.96
3852,39.71201,-0.1137,0.9391,0.1713,0.96
3853,39.71969,-0.1604,0.9479,0.2018,0.98
3854,39.72965,-0.1907,0.9641,0.2644,1.02
3855,39.74188,-0.1765,0.9514,0.3093,1.02
3856,39.75458,-0.1069,0.9345,0.2949,0.99
3857,39.76562,-0.0458,0.9821,0.2306,1.01
3858,39.77591,-0.0101,1.0183,0.1566,1.03
3859,39.78734,0.0368,1.0249,0.0477,1.03
3860,39.79778,0.0575,1.0342,0.0017,1.04
3861,39.80931,0.0869,1.0537,-0.0107,1.06
3862,39.8208,0.0961,1.0767,0.0025,1.08
3863,39.83503,0.1176,1.0689,0.0017,1.08
3864,39.83536,0.1176,1.0689,0.0017,1.08
3865,39.85123,0.1176,1.0955,0.0181,1.1
3866,39.86481,0.1382,1.1409,0.0557,1.15
3867,39.86595,0.1533,1.1407,0.0582,1.15
3868,39.87652,0.1912,1.1282,0.0362,1.14
3869,39.88788,0.2102,1.1424,-0.0017,1.16
3870,39.89802,0.2437,1.1602,-0.062,1.19
3871,39.90983,0.2632,1.1512,-0.172,1.19
3872,39.9209,0.2422,1.1402,-0.2272,1.19
3873,39.93259,0.2542,1.147,-0.2438,1.2
3874,39.94427,0.2679,1.1192,-0.2386,1.18
3875,39.95425,0.2503,1.0987,-0.2254,1.15
3876,39.96841,0.229,1.0701,-0.2127,1.11
3877,39.96898,0.2241,1.0652,-0.2166,1.11
3878,39.98615,0.1343,1.0388,-0.2689,1.08
3879,39.99808,0.1042,1.0544,-0.2948,1.1
3880,39.99928,0.1059,1.0542,-0.2963,1.1
3881,40.00796,0.133,1.0242,-0.3136,1.08
3882,40.02017,0.1387,1.0063,-0.3297,1.07
3883,40.03219,0.1147,1.0073,-0.3217,1.06
3884,40.0435,0.1445,0.9936,-0.3117,1.05
3885,40.05453,0.1682,0.9821,-0.3385,1.05
3886,40.06567,0.1802,0.9929,-0.3398,1.06
3887,40.07689,0.1909,0.9851,-0.319,1.05
3888,40.08778,0.1855,0.9731,-0.3029,1.04
3889,40.09904,0.1809,0.989,-0.2567,1.04
3890,40.11296,0.2332,0.9631,-0.2657,1.03
3891,40.11328,0.2332,0.9631,-0.2657,1.03
3892,40.13029,0.2205,0.9411,-0.3476,1.03
3893,40.13057,0.2205,0.9411,-0.3476,1.03
3894,40.14165,0.2368,0.9281,-0.4165,1.04
3895,40.15601,0.2405,0.8844,-0.4946,1.04
3896,40.16724,0.1936,0.8832,-0.5064,1.04
3897,40.17736,0.1347,0.8719,-0.5174,1.02
3898,40.18834,0.1052,0.8553,-0.5284,1.01
3899,40.19946,0.0917,0.8463,-0.4685,0.97
3900,40.22117,0.0781,0.8287,-0.2806,0.88
3901,40.22145,0.0781,0.8287,-0.2806,0.88
3902,40.23062,0.0395,0.8265,-0.2205,0.86
3903,40.24308,0.0162,0.8312,-0.1595,0.85
3904,40.24328,0.0162,0.8312,-0.1595,0.85
3905,40.25547,-0.0197,0.8326,-0.1414,0.84
3906,40.2644,-0.0382,0.8392,-0.1604,0.86
3907,40.27576,-0.0583,0.8285,-0.2362,0.86
3908,40.28754,-0.0678,0.825,-0.3244,0.89
3909,40.29915,-0.0209,0.8138,-0.4541,0.93
3910,40.3097,-0.0121,0.8038,-0.5704,0.99
3911,40.32171,-0.0258,0.8199,-0.6686,1.06
3912,40.3328,-0.0798,0.8111,-0.6916,1.07
3913,40.34468,-0.154,0.8153,-0.6342,1.04
3914,40.35498,-0.1838,0.7979,-0.5508,0.99
3915,40.36984,-0.219,0.7718,-0.4504,0.92
3916,40.37027,-0.219,0.7718,-0.4504,0.92
3917,40.39383,-0.2982,0.7828,-0.4526,0.95
3918,40.39401,-0.2982,0.7828,-0.4526,0.95
3919,40.39776,-0.2969,0.7821,-0.4529,0.95
3920,40.40894,-0.2982,0.8023,-0.4426,0.96
3921,40.42095,-0.3023,0.8253,-0.4509,0.99
3922,40.43167,-0.337,0.8558,-0.4881,1.04
3923,40.44435,-0.3661,0.9084,-0.5503,1.12
3924,40.45448,-0.3292,0.8964,-0.5714,1.11
3925,40.46619,-0.3074,0.9023,-0.542,1.1
3926,40.47744,-0.2615,0.9198,-0.4998,1.08
3927,40.48819,-0.1985,0.9015,-0.5333,1.07
3928,40.4999,-0.1633,0.9015,-0.6065,1.1
3929,40.50029,-0.1633,0.9015,-0.6065,1.1
3930,40.51502,-0.0922,0.9296,-0.7126,1.17
3931,40.53071,-0.028,0.8861,-0.7653,1.17
3932,40.54255,-0.113,0.8998,-0.7629,1.19
3933,40.54274,-0.113,0.8998,-0.7629,1.19
3934,40.55601,-0.2759,0.8685,-0.7941,1.21
3935,40.56823,-0.4008,0.8199,-0.8103,1.22
3936,40.57746,-0.4792,0.7909,-0.7973,1.22
3937,40.58928,-0.5598,0.7613,-0.6644,1.16
3938,40.59969,-0.5427,0.7476,-0.532,1.07
3939,40.61482,-0.4689,0.7383,-0.363,0.95
3940,40.61537,-0.4538,0.7371,-0.3413,0.93
3941,40.63213,-0.3622,0.7083,-0.2675,0.84
3942,40.64276,-0.3419,0.6858,-0.2677,0.81
3943,40.65545,-0.3866,0.6658,-0.3307,0.84
3944,40.65619,-0.4083,0.6582,-0.3505,0.85
3945,40.66769,-0.5415,0.655,-0.4138,0.95
3946,40.67884,-0.7081,0.7112,-0.3947,1.08
3947,40.68883,-0.7929,0.8092,-0.2457,1.16
3948,40.70044,-0.7582,0.9032,-0.0818,1.18
3949,40.71115,-0.5835,1.0056,0.1373,1.17
3950,40.72637,-0.2605,1.1131,0.3621,1.2
3951,40.74271,0.0949,1.2281,0.3809,1.29
3952,40.7429,0.0949,1.2281,0.3809,1.29
3953,40.75674,0.1592,1.2924,0.2524,1.33
3954,40.76492,0.1154,1.309,0.1799,1.33
3955,40.77738,0.0373,1.3097,0.0604,1.31
3956,40.77839,0.0258,1.2992,0.0342,1.3
3957,40.78917,-0.0031,1.245,-0.0715,1.25
3958,40.80026,-0.0221,1.193,-0.0964,1.2
3959,40.81192,-0.0321,1.0889,-0.0796,1.09
3960,40.82682,-0.1308,0.9865,0.0345,1.0
3961,40.8453,-0.349,0.8795,0.24,0.98
3962,40.84553,-0.349,0.8795,0.24,0.98
3963,40.85555,-0.4611,0.8739,0.3347,1.04
3964,40.8653,-0.4025,0.8089,0.485,1.03
3965,40.87868,-0.2082,0.6643,0.6792,0.97
3966,40.88968,-0.04,0.4735,0.882,1.0
3967,40.90095,-0.0675,0.2729,0.9242,0.97
3968,40.91146,-0.5635,-0.0683,0.6983,0.9
3969,40.92293,-1.1248,-0.6002,0.4285,1.35
3970,40.93497,-1.815,-2.4485,-0.7526,3.14
3971,40.93547,-1.815,-2.4485,-0.7526,3.14
3972,40.94513,-3.6709,-3.9952,-4.2558,6.9
3973,40.95997,-7.9905,-3.5992,-8.0283,11.89
3974,40.97585,-6.4561,-2.8899,-5.1487,8.75
3975,40.97602,-6.4561,-2.8899,-5.1487,8.75
3976,40.98797,-2.7274,-2.5621,-2.5025,4.5
3977,40.99995,-2.4074,-2.1146,-2.9848,4.38
3978,41.01147,-2.7934,-1.9523,-3.8794,5.16
3979,41.0234,-0.3487,-1.8522,-3.8992,4.33
3980,41.03538,2.1976,-2.524,-4.5324,5.63
3981,41.04542,3.6768,-3.5225,-4.1806,6.59
3982,41.05573,5.3991,-4.6616,-0.0205,7.13
3983,41.06726,8.0079,-0.0605,7.9766,11.3
3984,41.0779,8.0079,2.6927,7.9766,11.62
3985,41.09353,8.0079,4.9954,-4.1264,10.3
3986,41.10506,7.9911,-2.0686,-8.0283,11.51
3987,41.12535,-5.6121,-3.1069,7.9766,10.24
3988,41.12556,-5.6121,-3.1069,7.9766,10.24
3989,41.13333,-2.7475,-3.1235,7.9766,9.0
3990,41.14335,-0.2772,-2.6427,3.2125,4.17
3991,41.1555,1.0269,-0.4407,-7.9259,8.0
3992,41.17473,0.4367,-0.5572,-4.9856,5.04
3993,41.17545,-0.2581,-0.918,-3.9903,4.1
3994,41.17956,-1.043,-1.2278,-3.0529,3.45
3995,41.19068,-4.1013,-1.3658,-0.8032,4.4
3996,41.20235,-3.4056,-1.1357,-1.4921,3.89
3997,41.21285,-2.3126,-0.8234,-2.5079,3.51
3998,41.22423,-1.1933,-0.3845,-3.3045,3.53
3999,41.23994,-0.0866,-0.084,-3.8283,3.83
4000,41.24874,0.1582,-0.1033,-3.8254,3.83
4001,41.25917,0.0937,-0.1358,-3.4819,3.49
4002,41.25932,0.0937,-0.1358,-3.4819,3.49
4003,41.27703,0.3038,-0.3036,-2.2743,2.31
4004,41.28824,-0.1892,-0.1902,-1.4389,1.46
4005,41.30664,-1.0413,0.0416,-0.749,1.28
4006,41.30736,-1.0623,0.0423,-0.704,1.28
4007,41.33198,-0.5405,0.1024,-0.9234,1.07
4008,41.33221,-0.5405,0.1024,-0.9234,1.07
4009,41.33242,-0.5405,0.1024,-0.9234,1.07
4010,41.34528,-0.0458,0.1469,-1.177,1.19
4011,41.36696,0.1853,0.0993,-1.133,1.15
4012,41.36718,0.1853,0.0993,-1.133,1.15
4013,41.37764,0.0766,0.0259,-0.896,0.9
4014,41.38811,0.048,0.024,-0.5604,0.56
4015,41.40165,-0.2051,-0.0911,-0.106,0.25
4016,41.41232,-0.6968,-0.2108,0.3577,0.81
4017,41.42359,-0.9182,-0.3752,0.5961,1.16
4018,41.42453,-0.9472,-0.4389,0.6343,1.22
4019,41.43552,-1.1415,-0.7651,0.9178,1.65
4020,41.44568,-1.5643,-0.9764,1.2618,2.23
4021,41.45685,-2.286,-1.313,1.8342,3.21
4022,41.4724,-2.3588,-3.2948,1.4429,4.3
4023,41.4956,-7.2662,-6.7928,-8.0283,12.78
4024,41.49579,-7.2662,-6.7928,-8.0283,12.78
4025,41.50021,-7.9905,-6.0191,-8.0283,12.83
4026,41.51093,-7.9905,-5.0449,-8.0283,12.4
4027,41.52293,-3.0707,-4.9491,-3.7103,6.91
4028,41.53583,0.0602,-3.315,0.0794,3.32
4029,41.54551,-0.2733,-2.7754,-1.3084,3.08
4030,41.55646,-0.2481,-2.7409,-3.6063,4.54
4031,41.5681,0.9463,-3.282,-5.5648,6.53
4032,41.56876,1.3157,-3.4225,-5.5736,6.67
4033,41.57965,3.0372,-4.205,-4.1237,6.63
4034,41.59061,6.1048,-3.4252,1.2435,7.11
4035,41.60561,8.0079,1.8103,7.2818,10.97
4036,41.6218,8.0079,4.3473,-7.8133,12.0
4037,41.62202,8.0079,4.3473,-7.8133,12.0
4038,41.63495,8.0079,-0.3339,-8.0283,11.34
4039,41.64405,4.0559,-8.0082,0.3782,8.98
4040,41.65613,-7.9905,-6.7733,7.9766,13.17
4041,41.66805,-3.2409,-3.3487,7.9766,9.24
4042,41.6788,1.6271,-2.1021,1.6273,3.12
4043,41.68991,2.0182,0.2588,-7.8453,8.1
4044,41.70236,1.9723,0.8913,-6.8984,7.23
4045,41.7029,1.9723,0.8913,-6.8984,7.23
4046,41.71324,0.7254,0.0843,-2.6892,2.79
4047,41.72817,-2.093,0.2329,-2.0198,2.92
4048,41.7467,-1.0567,0.047,-3.6212,3.77
4049,41.74713,-0.9521,0.0069,-3.7616,3.88
4050,41.75546,-0.9245,-0.0078,-4.0406,4.15
4051,41.76689,-1.1869,0.2585,-3.7269,3.92
4052,41.77957,-0.6548,0.5807,-2.9486,3.08
4053,41.78985,-0.2178,0.6785,-2.5086,2.61
4054,41.80215,-0.2026,0.6313,-2.0247,2.13
4055,41.81341,-0.3331,0.5019,-1.294,1.43
4056,41.82471,-0.26,0.2624,-0.7749,0.86
4057,41.82516,-0.26,0.2624,-0.7749,0.86
4058,41.8361,-0.4003,-0.031,-0.7392,0.84
4059,41.84655,-0.6582,-0.2147,-0.9437,1.17
4060,41.85721,-1.0533,-0.3197,-1.0736,1.54
4061,41.87318,-1.3103,-0.3991,-0.9503,1.67
4062,41.89127,-1.3435,-0.5056,-0.6258,1.57
4063,41.89152,-1.3435,-0.5056,-0.6258,1.57
4064,41.90055,-1.4007,-0.5154,-0.4514,1.56
4065,41.91134,-1.5211,-0.4306,-0.2008,1.59
4066,41.92376,-1.2853,-0.2682,0.1938,1.33
4067,41.93554,-0.636,-0.0747,0.3592,0.73
4068,41.94652,-0.2595,0.1652,0.1899,0.36
4069,41.95681,-0.0245,0.2725,-0.139,0.31
4070,41.95911,0.0109,0.2957,-0.1991,0.36
4071,41.96872,-0.0265,0.4317,-0.3168,0.54
4072,41.98071,-0.1379,0.5795,-0.1409,0.61
4073,41.99559,-0.1672,0.4227,0.0335,0.46
4074,42.01183,-0.8185,0.1684,0.6313,1.05
4075,42.012,-0.8185,0.1684,0.6313,1.05
4076,42.02269,-1.1725,0.2861,1.4644,1.9
4077,42.0338,-1.2485,-0.0483,2.099,2.44
4078,42.04583,-0.9123,-2.1185,0.5319,2.37
4079,42.05811,-1.5084,-5.5608,-4.7093,7.44
4080,42.06935,-5.0851,-6.3301,-8.0283,11.42
4081,42.08135,-7.9888,-4.7964,-8.0283,12.3
4082,42.08377,-7.9905,-4.6257,-8.0283,12.24
4083,42.09066,-6.974,-4.4552,-7.5844,11.23
4084,42.10252,-3.2229,-3.5488,-1.5358,5.03
4085,42.11351,-2.1814,-3.1572,0.2939,3.85
4086,42.12963,-1.2182,-3.5413,-1.2197,3.94
4087,42.15659,2.5108,-3.9424,-6.6797,8.15
4088,42.15696,2.5108,-3.9424,-6.6797,8.15
4089,42.15724,2.9488,-4.1036,-6.5153,8.25
4090,42.16781,5.2618,-4.9787,-3.3082,7.96
4091,42.17917,8.0079,-0.7482,7.4745,10.98
4092,42.19029,8.0079,2.1354,6.4746,10.52
4093,42.20344,8.0079,6.8513,-8.0283,13.25
4094,42.20381,8.0079,6.8513,-8.0283,13.25
4095,42.21476,8.0079,-1.8984,-8.0283,11.5
4096,42.22483,4.7898,-8.0082,1.4705,9.45
4097,42.23839,-7.9905,-5.2872,7.9766,12.47
4098,42.25339,1.2326,-2.5704,7.9377,8.43
4099,42.25645,2.3131,-2.322,6.5604,7.33
4100,42.26837,2.8457,-0.4113,-6.0052,6.66
4101,42.27879,1.129,0.6242,-8.0283,8.13
4102,42.29016,0.8769,-0.5814,-6.8598,6.94
4103,42.3021,-1.5792,-1.3856,-4.3619,4.84
4104,42.3142,-2.5601,-0.8982,-3.9216,4.77
4105,42.32497,-1.5038,-0.1763,-2.9342,3.3
4106,42.33571,-0.9416,0.2651,-2.5377,2.72
4107,42.34703,-1.0474,1.0212,-2.3667,2.78
4108,42.35804,-0.5232,1.34,-2.4124,2.81
4109,42.35857,-0.5232,1.34,-2.4124,2.81
4110,42.3697,-0.1785,1.3156,-2.0235,2.42
4111,42.3855,-0.8312,0.8937,-1.5461,1.97
4112,42.40273,-1.9423,0.3714,-0.0146,1.98
4113,42.40297,-1.9423,0.3714,-0.0146,1.98
4114,42.41431,-2.042,0.1552,0.5094,2.11
4115,42.42351,-1.9232,-0.0175,0.5346,2.0
4116,42.4373,-1.4004,-0.264,-0.3771,1.47
4117,42.44752,-1.0806,-0.4111,-1.1318,1.62
4118,42.45825,-0.9021,-0.4971,-1.4987,1.82
4119,42.46951,-0.7504,-0.5318,-1.1819,1.5
4120,42.48043,-0.4533,-0.5955,-0.6442,0.99
4121,42.49179,-0.1682,-0.6688,-0.4045,0.8
4122,42.50346,0.0639,-0.7973,-0.3444,0.87
4123,42.50387,0.0639,-0.7973,-0.3444,0.87
4124,42.51849,0.6211,-1.3585,-0.2142,1.51
4125,42.53636,1.6044,-2.4891,-0.2887,2.98
4126,42.53657,1.6044,-2.4891,-0.2887,2.98
4127,42.54752,1.4302,-2.6569,-0.1565,3.02
4128,42.5584,0.6175,-2.268,0.1987,2.36
4129,42.56974,0.732,-2.0625,0.7153,2.3
4130,42.58174,1.8915,-1.6861,1.7453,3.08
4131,42.59249,3.4679,-1.2654,1.864,4.14
4132,42.60449,4.1637,-0.2337,0.6792,4.23
4133,42.61948,3.4337,1.1207,-1.1582,3.79
4134,42.62009,3.4931,1.3024,-1.2407,3.93
4135,42.63577,4.4106,2.1184,-2.149,5.34
4136,42.64676,5.4189,2.6226,-3.737,7.09
4137,42.64723,5.4189,2.6226,-3.737,7.09
4138,42.65868,5.2302,3.708,-5.149,8.22
4139,42.67006,5.0136,4.7516,-5.1969,8.64
4140,42.68089,5.3676,6.3825,-3.5684,9.07
4141,42.69314,5.4716,7.9966,-1.6443,9.83
4142,42.70311,4.5245,7.9966,-1.164,9.26
4143,42.71551,3.1586,7.9966,0.1097,8.6
4144,42.72598,3.1452,7.9966,0.3643,8.6
4145,42.7373,3.0665,7.9966,-0.9779,8.62
4146,42.74904,4.1905,7.9966,-2.0997,9.27
4147,42.76433,6.5258,7.9966,0.9418,10.36
4148,42.76474,6.5258,7.9966,0.9418,10.36
4149,42.78016,8.0079,7.9966,4.348,12.12
4150,42.78033,8.0079,7.9966,4.348,12.12
4151,42.79093,8.0079,7.9966,7.0524,13.33
4152,42.80215,8.0079,4.83,7.9766,12.29
4153,42.81614,8.0079,0.7671,7.9766,11.33
4154,42.82651,8.0079,-1.036,7.9766,11.35
4155,42.83693,6.4637,-1.1877,7.4108,9.91
4156,42.84853,8.0079,-0.3732,6.503,10.32
4157,42.86391,8.0079,-1.0218,3.0618,8.63
4158,42.8642,8.0079,-1.0218,3.0618,8.63
4159,42.88199,8.0079,-3.0458,0.7041,8.6
4160,42.89179,6.7029,-4.6777,1.2384,8.27
4161,42.90234,4.2059,-5.2606,1.9317,7.01
4162,42.91853,1.9051,-5.3774,0.5446,5.73
4163,42.91958,1.9051,-5.3774,0.5446,5.73
4164,42.92839,1.7278,-4.9271,-0.9542,5.31
4165,42.93782,2.1595,-4.442,-2.1932,5.4
4166,42.94802,2.5845,-4.0853,-3.0407,5.71
4167,42.96106,2.5767,-3.2706,-3.7406,5.6
4168,42.97968,3.2388,-2.0129,-2.7869,4.72
