ID,time,gFx,gFy,gFz,TgF,TS
2425,25.01779,1.128,1.4175,-0.3109,1.84,2022-04-20 00:00:25.017790
2426,25.02934,1.3237,1.4553,-0.3586,2.0,2022-04-20 00:00:25.029340
2427,25.04077,1.301,1.4536,-0.512,2.02,2022-04-20 00:00:25.040770
2428,25.05143,1.1278,1.4045,-0.6439,1.91,2022-04-20 00:00:25.051430
2429,25.0671,0.6343,1.446,-0.6095,1.69,2022-04-20 00:00:25.067100
2430,25.06744,0.6343,1.446,-0.6095,1.69,2022-04-20 00:00:25.067440
2431,25.09411,0.7311,1.3725,-0.6515,1.69,2022-04-20 00:00:25.094110
2432,25.09428,0.7311,1.3725,-0.6515,1.69,2022-04-20 00:00:25.094280
2433,25.09442,0.7311,1.3725,-0.6515,1.69,2022-04-20 00:00:25.094420
2434,25.10586,0.7579,1.3466,-0.9112,1.79,2022-04-20 00:00:25.105860
2435,25.11758,0.5278,1.3554,-1.5185,2.1,2022-04-20 00:00:25.117580
2436,25.12953,0.1917,1.4048,-1.9389,2.4,2022-04-20 00:00:25.129530
2437,25.14002,-0.1455,1.4844,-2.1217,2.59,2022-04-20 00:00:25.140020
2438,25.15122,-0.4789,1.6408,-2.1146,2.72,2022-04-20 00:00:25.151220
2439,25.1633,-0.9485,1.6999,-2.0731,2.84,2022-04-20 00:00:25.163300
2440,25.17368,-1.5482,1.9227,-2.1202,3.25,2022-04-20 00:00:25.173680
2441,25.18453,-2.1013,2.2764,-2.4769,3.97,2022-04-20 00:00:25.184530
2442,25.19946,-1.9046,2.9248,-3.22,4.75,2022-04-20 00:00:25.199460
2443,25.20005,-1.8419,3.1561,-3.2696,4.9,2022-04-20 00:00:25.200050
2444,25.21737,-0.6414,5.0066,-2.7304,5.74,2022-04-20 00:00:25.217370
2445,25.21758,-0.6414,5.0066,-2.7304,5.74,2022-04-20 00:00:25.217580
2446,25.22744,0.2224,6.2582,-2.3628,6.69,2022-04-20 00:00:25.227440
2447,25.23865,1.1471,7.9966,-1.3304,8.19,2022-04-20 00:00:25.238650
2448,25.25069,2.9957,7.9966,0.6027,8.56,2022-04-20 00:00:25.250690
2449,25.26212,6.0958,7.9966,3.5919,10.68,2022-04-20 00:00:25.262120
2450,25.2751,8.0079,7.9966,4.9783,12.36,2022-04-20 00:00:25.275100
2451,25.28457,8.0079,7.9966,3.4194,11.82,2022-04-20 00:00:25.284570
2452,25.29518,8.0077,6.4394,2.4699,10.57,2022-04-20 00:00:25.295180
2453,25.30669,8.0077,3.7082,4.7176,10.01,2022-04-20 00:00:25.306690
2454,25.31734,8.0077,1.4202,7.9766,11.39,2022-04-20 00:00:25.317340
2455,25.33303,8.0079,0.8688,7.9766,11.34,2022-04-20 00:00:25.333030
2456,25.33377,8.0079,0.9416,7.9766,11.34,2022-04-20 00:00:25.333770
2457,25.3556,8.0079,-1.0604,3.9608,9.0,2022-04-20 00:00:25.355600
2458,25.3558,8.0079,-1.0604,3.9608,9.0,2022-04-20 00:00:25.355800
2459,25.36074,8.0079,-1.4804,2.2967,8.46,2022-04-20 00:00:25.360740
2460,25.3721,8.0077,-2.5367,0.1136,8.4,2022-04-20 00:00:25.372100
2461,25.38464,7.8958,-3.3111,0.0968,8.56,2022-04-20 00:00:25.384640
2462,25.39508,7.3341,-4.1598,1.4624,8.56,2022-04-20 00:00:25.395080
2463,25.40675,6.2067,-5.8955,2.6812,8.97,2022-04-20 00:00:25.406750
2464,25.4178,3.0541,-6.6245,3.0892,7.92,2022-04-20 00:00:25.417800
2465,25.42855,0.8224,-6.4081,2.7845,7.04,2022-04-20 00:00:25.428550
2466,25.44006,0.0795,-5.8362,1.8398,6.12,2022-04-20 00:00:25.440060
2467,25.45128,0.6004,-5.2198,0.5746,5.29,2022-04-20 00:00:25.451280
2468,25.46293,1.0782,-4.5424,-0.6356,4.71,2022-04-20 00:00:25.462930
2469,25.47865,1.0802,-3.4401,-1.6194,3.95,2022-04-20 00:00:25.478650
2470,25.47893,1.0802,-3.4401,-1.6194,3.95,2022-04-20 00:00:25.478930
2471,25.49698,2.0251,-2.4497,-1.4455,3.49,2022-04-20 00:00:25.496980
2472,25.49717,2.0251,-2.4497,-1.4455,3.49,2022-04-20 00:00:25.497170
2473,25.50584,2.4951,-1.6787,-1.1916,3.23,2022-04-20 00:00:25.505840
2474,25.51777,2.9837,-0.6432,-0.8083,3.16,2022-04-20 00:00:25.517770
2475,25.52865,3.2747,0.1242,-0.7243,3.36,2022-04-20 00:00:25.528650
2476,25.5408,3.4767,0.9628,-1.0868,3.77,2022-04-20 00:00:25.540800
2477,25.55161,3.3382,1.3312,-1.606,3.94,2022-04-20 00:00:25.551610
2478,25.56237,3.0133,1.6234,-2.0308,3.98,2022-04-20 00:00:25.562370
2479,25.57468,2.4736,1.9112,-1.9162,3.67,2022-04-20 00:00:25.574680
2480,25.58518,2.2481,1.9143,-1.4252,3.28,2022-04-20 00:00:25.585180
2481,25.59609,1.931,1.8626,-0.578,2.74,2022-04-20 00:00:25.596090
2482,25.61141,1.5182,1.918,0.3843,2.48,2022-04-20 00:00:25.611410
2483,25.612,1.5182,1.918,0.3843,2.48,2022-04-20 00:00:25.612000
2484,25.63977,1.0626,1.5885,0.4772,1.97,2022-04-20 00:00:25.639770
2485,25.64006,1.0626,1.5885,0.4772,1.97,2022-04-20 00:00:25.640060
2486,25.64024,1.0626,1.5885,0.4772,1.97,2022-04-20 00:00:25.640240
2487,25.65392,0.5913,1.3623,0.1835,1.5,2022-04-20 00:00:25.653920
2488,25.66128,0.4233,1.1781,0.0535,1.25,2022-04-20 00:00:25.661280
2489,25.67373,0.1789,0.8018,-0.1331,0.83,2022-04-20 00:00:25.673730
2490,25.68522,-0.0961,0.4598,-0.1922,0.51,2022-04-20 00:00:25.685220
2491,25.69682,-0.3712,0.1757,-0.1099,0.43,2022-04-20 00:00:25.696820
2492,25.70737,-0.5662,-0.0302,0.0868,0.57,2022-04-20 00:00:25.707370
2493,25.71836,-0.746,-0.149,0.4447,0.88,2022-04-20 00:00:25.718360
2494,25.72907,-0.8073,-0.1397,0.8453,1.18,2022-04-20 00:00:25.729070
2495,25.74416,-0.7384,-0.125,1.0618,1.3,2022-04-20 00:00:25.744160
2496,25.7446,-0.7384,-0.125,1.0618,1.3,2022-04-20 00:00:25.744600
2497,25.77104,-0.4455,0.249,0.5343,0.74,2022-04-20 00:00:25.771040
2498,25.77263,-0.411,0.2935,0.4522,0.68,2022-04-20 00:00:25.772630
2499,25.7739,-0.411,0.2935,0.4522,0.68,2022-04-20 00:00:25.773900
2500,25.78681,-0.166,0.4779,-0.0134,0.51,2022-04-20 00:00:25.786810
2501,25.79509,-0.038,0.5094,-0.1783,0.54,2022-04-20 00:00:25.795090
2502,25.8062,0.081,0.5558,-0.2389,0.61,2022-04-20 00:00:25.806200
2503,25.81836,-0.0111,0.5578,-0.0376,0.56,2022-04-20 00:00:25.818360
2504,25.82871,-0.1662,0.5402,0.2548,0.62,2022-04-20 00:00:25.828710
2505,25.84167,-0.3235,0.5571,0.8876,1.1,2022-04-20 00:00:25.841670
2506,25.85349,-0.4428,0.6338,1.1375,1.38,2022-04-20 00:00:25.853490
2507,25.86372,-0.4562,0.7014,0.9665,1.28,2022-04-20 00:00:25.863720
2508,25.8753,-0.3421,0.7303,0.5514,0.98,2022-04-20 00:00:25.875300
2509,25.87605,-0.3421,0.7303,0.5514,0.98,2022-04-20 00:00:25.876050
2510,25.88975,-0.0414,0.7303,0.0838,0.74,2022-04-20 00:00:25.889750
2511,25.91514,0.6844,0.7972,-0.1893,1.07,2022-04-20 00:00:25.915140
2512,25.91532,0.6844,0.7972,-0.1893,1.07,2022-04-20 00:00:25.915320
2513,25.91779,0.7145,0.825,-0.1546,1.1,2022-04-20 00:00:25.917790
2514,25.92836,0.7262,0.9167,0.0491,1.17,2022-04-20 00:00:25.928360
2515,25.94138,0.8735,0.8592,0.4034,1.29,2022-04-20 00:00:25.941380
2516,25.95185,0.9353,0.7576,0.6577,1.37,2022-04-20 00:00:25.951850
2517,25.96372,0.8256,0.7615,0.8219,1.39,2022-04-20 00:00:25.963720
2518,25.97432,0.7486,0.6963,0.8805,1.35,2022-04-20 00:00:25.974320
2519,25.98591,0.5425,0.6374,0.9218,1.25,2022-04-20 00:00:25.985910
2520,26.00082,0.4472,0.5463,1.1697,1.37,2022-04-20 00:00:26.000820
2521,26.00109,0.4472,0.5463,1.1697,1.37,2022-04-20 00:00:26.001090
2522,26.02662,0.714,0.7161,1.7216,2.0,2022-04-20 00:00:26.026620
2523,26.02682,0.714,0.7161,1.7216,2.0,2022-04-20 00:00:26.026820
2524,26.02938,0.8561,0.7887,1.8144,2.16,2022-04-20 00:00:26.029380
2525,26.04069,1.0418,0.9482,1.8765,2.35,2022-04-20 00:00:26.040690
2526,26.05198,1.0008,1.0442,1.5232,2.1,2022-04-20 00:00:26.051980
2527,26.0637,0.8882,1.0842,1.0478,1.75,2022-04-20 00:00:26.063700
2528,26.07442,0.7794,1.1458,0.8641,1.63,2022-04-20 00:00:26.074420
2529,26.08658,0.67,1.4116,0.9631,1.84,2022-04-20 00:00:26.086580
2530,26.09713,0.6824,1.6876,1.4265,2.31,2022-04-20 00:00:26.097130
2531,26.11198,0.6333,2.121,1.8034,2.86,2022-04-20 00:00:26.111980
2532,26.13348,-0.336,2.8219,0.5803,2.9,2022-04-20 00:00:26.133480
2533,26.13366,-0.336,2.8219,0.5803,2.9,2022-04-20 00:00:26.133660
2534,26.1339,-0.4699,2.9331,0.4471,3.0,2022-04-20 00:00:26.133900
2535,26.15116,-1.1903,4.105,0.2539,4.28,2022-04-20 00:00:26.151160
2536,26.16414,-1.4994,5.2082,1.3456,5.58,2022-04-20 00:00:26.164140
2537,26.16454,-1.4994,5.2082,1.3456,5.58,2022-04-20 00:00:26.164540
2538,26.17535,-1.6288,6.3737,3.2665,7.34,2022-04-20 00:00:26.175350
2539,26.18591,-1.5223,7.1303,4.8522,8.76,2022-04-20 00:00:26.185910
2540,26.19712,-0.9387,7.6189,6.117,9.82,2022-04-20 00:00:26.197120
2541,26.20773,0.0446,7.5603,6.7074,10.11,2022-04-20 00:00:26.207730
2542,26.21977,1.7002,6.9193,7.4508,10.31,2022-04-20 00:00:26.219770
2543,26.23087,2.7377,5.8082,7.422,9.81,2022-04-20 00:00:26.230870
2544,26.24584,3.3463,4.5147,7.3981,9.29,2022-04-20 00:00:26.245840
2545,26.24638,3.5488,4.3212,7.4445,9.31,2022-04-20 00:00:26.246380
2546,26.28174,6.6071,2.539,7.9766,10.66,2022-04-20 00:00:26.281740
2547,26.28205,6.6071,2.539,7.9766,10.66,2022-04-20 00:00:26.282050
2548,26.28223,6.6071,2.539,7.9766,10.66,2022-04-20 00:00:26.282230
2549,26.2976,7.7169,2.6135,7.9766,11.4,2022-04-20 00:00:26.297600
2550,26.29941,7.8882,2.6355,7.9766,11.52,2022-04-20 00:00:26.299410
2551,26.30782,8.0079,2.6243,7.9766,11.6,2022-04-20 00:00:26.307820
2552,26.31986,8.0079,2.3003,7.9766,11.53,2022-04-20 00:00:26.319860
2553,26.33104,8.0079,1.0168,7.9766,11.35,2022-04-20 00:00:26.331040
2554,26.34316,8.0077,-1.089,7.8967,11.3,2022-04-20 00:00:26.343160
2555,26.35365,8.0077,-3.7474,5.5512,10.44,2022-04-20 00:00:26.353650
2556,26.3647,7.9351,-5.8335,3.1265,10.33,2022-04-20 00:00:26.364700
2557,26.37927,4.9779,-6.2361,0.3638,7.99,2022-04-20 00:00:26.379270
2558,26.40324,2.5132,-6.0516,0.3311,6.56,2022-04-20 00:00:26.403240
2559,26.4035,2.5132,-6.0516,0.3311,6.56,2022-04-20 00:00:26.403500
2560,26.40372,2.5132,-6.0516,0.3311,6.56,2022-04-20 00:00:26.403720
2561,26.41966,2.7411,-5.7849,1.6344,6.61,2022-04-20 00:00:26.419660
2562,26.43048,2.8007,-5.1932,1.2228,6.03,2022-04-20 00:00:26.430480
2563,26.44062,2.6901,-4.6167,0.0443,5.34,2022-04-20 00:00:26.440620
2564,26.44096,2.6901,-4.6167,0.0443,5.34,2022-04-20 00:00:26.440960
2565,26.45339,2.819,-3.5395,-1.1176,4.66,2022-04-20 00:00:26.453390
2566,26.46491,3.1789,-2.5524,-1.2652,4.27,2022-04-20 00:00:26.464910
2567,26.47582,3.0147,-1.9528,-0.9373,3.71,2022-04-20 00:00:26.475820
2568,26.49074,2.2515,-1.2007,-0.415,2.59,2022-04-20 00:00:26.490740
2569,26.52399,1.9882,0.6836,0.2719,2.12,2022-04-20 00:00:26.523990
2570,26.52419,1.9882,0.6836,0.2719,2.12,2022-04-20 00:00:26.524190
2571,26.52431,1.9882,0.6836,0.2719,2.12,2022-04-20 00:00:26.524310
2572,26.53043,2.1892,1.1273,0.3636,2.49,2022-04-20 00:00:26.530430
2573,26.54213,2.4275,1.617,0.4789,2.96,2022-04-20 00:00:26.542130
2574,26.5533,2.2159,1.9215,0.621,3.0,2022-04-20 00:00:26.553300
2575,26.56446,1.3012,2.1147,1.2017,2.76,2022-04-20 00:00:26.564460
2576,26.57541,0.2913,1.9935,1.972,2.82,2022-04-20 00:00:26.575410
2577,26.5906,-0.7012,1.8076,2.5388,3.19,2022-04-20 00:00:26.590600
2578,26.59089,-0.7012,1.8076,2.5388,3.19,2022-04-20 00:00:26.590890
2579,26.6149,-1.5267,2.1369,2.4471,3.59,2022-04-20 00:00:26.614900
2580,26.61512,-1.5267,2.1369,2.4471,3.59,2022-04-20 00:00:26.615120
2581,26.62967,-1.2644,2.5471,1.372,3.16,2022-04-20 00:00:26.629670
2582,26.62983,-1.2644,2.5471,1.372,3.16,2022-04-20 00:00:26.629830
2583,26.64123,-0.9113,2.871,0.8734,3.14,2022-04-20 00:00:26.641230
2584,26.65319,-0.4916,3.1004,0.5478,3.19,2022-04-20 00:00:26.653190
2585,26.66481,-0.4042,3.1483,0.571,3.23,2022-04-20 00:00:26.664810
2586,26.67818,-0.6639,2.9939,0.8666,3.19,2022-04-20 00:00:26.678180
2587,26.68653,-0.8063,2.9497,1.0319,3.23,2022-04-20 00:00:26.686530
2588,26.70044,-0.7687,2.8124,1.0806,3.11,2022-04-20 00:00:26.700440
2589,26.72384,-0.293,2.4811,0.4432,2.54,2022-04-20 00:00:26.723840
2590,26.72402,-0.293,2.4811,0.4432,2.54,2022-04-20 00:00:26.724020
2591,26.72414,-0.293,2.4811,0.4432,2.54,2022-04-20 00:00:26.724140
2592,26.74106,0.2012,2.2881,-0.4666,2.34,2022-04-20 00:00:26.741060
2593,26.75471,0.3614,2.0668,-0.7055,2.21,2022-04-20 00:00:26.754710
2594,26.75515,0.3614,2.0668,-0.7055,2.21,2022-04-20 00:00:26.755150
2595,26.7655,0.2647,1.8442,-0.6298,1.97,2022-04-20 00:00:26.765500
2596,26.77697,0.007,1.564,-0.3413,1.6,2022-04-20 00:00:26.776970
2597,26.7876,-0.185,1.3273,-0.0007,1.34,2022-04-20 00:00:26.787600
2598,26.79815,-0.2622,1.1356,0.2497,1.19,2022-04-20 00:00:26.798150
2599,26.80918,-0.4213,0.9536,0.4173,1.12,2022-04-20 00:00:26.809180
2600,26.8346,-0.6375,0.8189,0.6022,1.2,2022-04-20 00:00:26.834600
2601,26.83509,-0.6099,0.8016,0.6013,1.17,2022-04-20 00:00:26.835090
2602,26.85216,-0.3883,0.7554,0.4693,0.97,2022-04-20 00:00:26.852160
2603,26.86402,-0.3201,0.8202,0.366,0.95,2022-04-20 00:00:26.864020
2604,26.86446,-0.3201,0.8202,0.366,0.95,2022-04-20 00:00:26.864460
2605,26.8756,-0.1882,0.8329,0.2016,0.88,2022-04-20 00:00:26.875600
2606,26.88753,-0.0321,0.9035,0.129,0.91,2022-04-20 00:00:26.887530
2607,26.89836,0.1389,0.9442,0.0526,0.96,2022-04-20 00:00:26.898360
2608,26.91013,0.2056,0.8846,-0.1299,0.92,2022-04-20 00:00:26.910130
2609,26.92168,0.0925,0.8588,-0.1978,0.89,2022-04-20 00:00:26.921680
2610,26.93224,-0.0013,0.8732,-0.1688,0.89,2022-04-20 00:00:26.932240
2611,26.9439,0.0231,0.8343,-0.0346,0.84,2022-04-20 00:00:26.943900
2612,26.95844,0.0954,0.7752,0.1535,0.8,2022-04-20 00:00:26.958440
2613,26.95903,0.0903,0.771,0.1779,0.8,2022-04-20 00:00:26.959030
2614,26.97905,-0.0138,0.8898,0.3149,0.94,2022-04-20 00:00:26.979050
2615,26.97929,-0.0138,0.8898,0.3149,0.94,2022-04-20 00:00:26.979290
2616,26.98618,-0.0031,0.9203,0.3008,0.97,2022-04-20 00:00:26.986180
2617,26.99733,0.0585,0.8851,0.1698,0.9,2022-04-20 00:00:26.997330
2618,27.0087,0.0184,0.8729,0.0213,0.87,2022-04-20 00:00:27.008700
2619,27.0202,-0.1037,0.9179,-0.1052,0.93,2022-04-20 00:00:27.020200
2620,27.03209,-0.1223,0.9379,-0.0901,0.95,2022-04-20 00:00:27.032090
2621,27.04369,0.0326,0.9562,-0.1424,0.97,2022-04-20 00:00:27.043690
2622,27.05541,0.21,1.0193,-0.3735,1.11,2022-04-20 00:00:27.055410
2623,27.06546,0.3414,1.0977,-0.4817,1.25,2022-04-20 00:00:27.065460
2624,27.07658,0.4868,1.168,-0.4377,1.34,2022-04-20 00:00:27.076580
2625,27.09126,0.6402,1.2252,-0.2963,1.41,2022-04-20 00:00:27.091260
2626,27.0918,0.6402,1.2252,-0.2963,1.41,2022-04-20 00:00:27.091800
2627,27.11512,0.6668,1.126,-0.288,1.34,2022-04-20 00:00:27.115120
2628,27.11531,0.6668,1.126,-0.288,1.34,2022-04-20 00:00:27.115310
2629,27.12025,0.6065,1.1048,-0.2948,1.29,2022-04-20 00:00:27.120250
2630,27.13059,0.4279,1.0686,-0.3266,1.2,2022-04-20 00:00:27.130590
2631,27.14329,0.2598,1.0034,-0.3769,1.1,2022-04-20 00:00:27.143290
2632,27.15554,0.1145,0.9511,-0.3305,1.01,2022-04-20 00:00:27.155540
2633,27.16528,0.0348,0.9101,-0.2521,0.94,2022-04-20 00:00:27.165280
2634,27.17623,-0.0233,0.8908,-0.1069,0.9,2022-04-20 00:00:27.176230
2635,27.18754,-0.0426,0.8913,-0.0344,0.89,2022-04-20 00:00:27.187540
2636,27.1994,-0.0785,0.9008,-0.0141,0.9,2022-04-20 00:00:27.199400
2637,27.21,-0.1254,0.9323,0.0223,0.94,2022-04-20 00:00:27.210000
2638,27.22441,-0.168,0.9538,0.0289,0.97,2022-04-20 00:00:27.224410
2639,27.22507,-0.1719,0.9494,0.0245,0.97,2022-04-20 00:00:27.225070
2640,27.24257,-0.2212,0.9929,-0.063,1.02,2022-04-20 00:00:27.242570
2641,27.2542,-0.1919,1.0393,-0.1104,1.06,2022-04-20 00:00:27.254200
2642,27.26523,-0.1218,1.0261,-0.1983,1.05,2022-04-20 00:00:27.265230
2643,27.2656,-0.1218,1.0261,-0.1983,1.05,2022-04-20 00:00:27.265600
2644,27.27683,-0.1381,1.0322,-0.2868,1.08,2022-04-20 00:00:27.276830
2645,27.28809,-0.206,1.0974,-0.308,1.16,2022-04-20 00:00:27.288090
2646,27.30085,-0.1435,1.1006,-0.1991,1.13,2022-04-20 00:00:27.300850
2647,27.31045,-0.0697,1.0556,-0.1204,1.06,2022-04-20 00:00:27.310450
2648,27.32132,-0.1115,1.0578,-0.0134,1.06,2022-04-20 00:00:27.321320
2649,27.33306,-0.2068,1.063,0.0804,1.09,2022-04-20 00:00:27.333060
2650,27.344,-0.2718,1.0662,0.1185,1.11,2022-04-20 00:00:27.344000
2651,27.3552,-0.2757,1.116,0.1891,1.16,2022-04-20 00:00:27.355200
2652,27.37037,-0.187,1.1419,0.2402,1.18,2022-04-20 00:00:27.370370
2653,27.37094,-0.1579,1.1439,0.2439,1.18,2022-04-20 00:00:27.370940
2654,27.39311,-0.0558,1.1651,0.143,1.18,2022-04-20 00:00:27.393110
2655,27.39337,-0.0558,1.1651,0.143,1.18,2022-04-20 00:00:27.393370
2656,27.39839,-0.06,1.1692,0.0941,1.17,2022-04-20 00:00:27.398390
2657,27.40888,-0.0824,1.171,-0.0007,1.17,2022-04-20 00:00:27.408880
2658,27.42025,-0.1215,1.1639,-0.0977,1.17,2022-04-20 00:00:27.420250
2659,27.43204,-0.1098,1.1795,-0.1099,1.19,2022-04-20 00:00:27.432040
2660,27.4446,-0.0661,1.1808,-0.1045,1.19,2022-04-20 00:00:27.444600
2661,27.4545,-0.0612,1.19,-0.1126,1.2,2022-04-20 00:00:27.454500
2662,27.46662,-0.104,1.2428,-0.0351,1.25,2022-04-20 00:00:27.466620
2663,27.48204,-0.1069,1.2956,0.089,1.3,2022-04-20 00:00:27.482040
2664,27.48242,-0.1069,1.2956,0.089,1.3,2022-04-20 00:00:27.482420
2665,27.50647,0.0673,1.2648,0.2783,1.3,2022-04-20 00:00:27.506470
2666,27.50663,0.0673,1.2648,0.2783,1.3,2022-04-20 00:00:27.506630
2667,27.52035,0.1628,1.2518,0.3579,1.31,2022-04-20 00:00:27.520350
2668,27.53229,0.2596,1.1932,0.3125,1.26,2022-04-20 00:00:27.532290
2669,27.53293,0.2759,1.1781,0.2917,1.24,2022-04-20 00:00:27.532930
2670,27.54364,0.2967,1.1458,0.2053,1.2,2022-04-20 00:00:27.543640
2671,27.55521,0.2471,1.1585,0.0958,1.19,2022-04-20 00:00:27.555210
2672,27.56583,0.2019,1.139,0.0179,1.16,2022-04-20 00:00:27.565830
2673,27.57725,0.1555,1.0513,-0.0745,1.07,2022-04-20 00:00:27.577250
2674,27.5886,0.0937,0.9582,-0.1531,0.97,2022-04-20 00:00:27.588600
2675,27.60136,-0.014,0.8683,-0.2161,0.89,2022-04-20 00:00:27.601360
2676,27.61591,-0.1242,0.7583,-0.2382,0.8,2022-04-20 00:00:27.615910
2677,27.61648,-0.1286,0.7454,-0.2345,0.79,2022-04-20 00:00:27.616480
2678,27.64628,-0.2073,0.5314,-0.2159,0.61,2022-04-20 00:00:27.646280
2679,27.64647,-0.2073,0.5314,-0.2159,0.61,2022-04-20 00:00:27.646470
2680,27.64663,-0.2073,0.5314,-0.2159,0.61,2022-04-20 00:00:27.646630
2681,27.65569,-0.2644,0.4794,-0.2186,0.59,2022-04-20 00:00:27.655690
2682,27.66571,-0.3131,0.419,-0.2362,0.57,2022-04-20 00:00:27.665710
2683,27.6773,-0.4066,0.3557,-0.2611,0.6,2022-04-20 00:00:27.677300
2684,27.68791,-0.4931,0.3357,-0.2584,0.65,2022-04-20 00:00:27.687910
2685,27.7,-0.5681,0.3438,-0.2252,0.7,2022-04-20 00:00:27.700000
2686,27.71625,-0.478,0.3614,-0.1236,0.61,2022-04-20 00:00:27.716250
2687,27.73777,-0.3133,0.4718,-0.0029,0.57,2022-04-20 00:00:27.737770
2688,27.73795,-0.3133,0.4718,-0.0029,0.57,2022-04-20 00:00:27.737950
2689,27.73809,-0.3133,0.4718,-0.0029,0.57,2022-04-20 00:00:27.738090
2690,27.75517,-0.2679,0.6291,-0.0388,0.68,2022-04-20 00:00:27.755170
2691,27.76617,-0.2315,0.7295,-0.0486,0.77,2022-04-20 00:00:27.766170
2692,27.77722,-0.2004,0.8485,-0.1043,0.88,2022-04-20 00:00:27.777220
2693,27.7885,-0.1645,0.9545,-0.116,0.98,2022-04-20 00:00:27.788500
2694,27.78889,-0.1645,0.9545,-0.116,0.98,2022-04-20 00:00:27.788890
2695,27.79982,-0.1531,1.0452,-0.0789,1.06,2022-04-20 00:00:27.799820
2696,27.81101,-0.121,1.1255,-0.0156,1.13,2022-04-20 00:00:27.811010
2697,27.82493,-0.0512,1.1851,0.035,1.19,2022-04-20 00:00:27.824930
2698,27.83468,0.0013,1.202,0.0601,1.2,2022-04-20 00:00:27.834680
2699,27.84384,0.0187,1.1993,0.0489,1.2,2022-04-20 00:00:27.843840
2700,27.85998,-0.0214,1.2313,0.0025,1.23,2022-04-20 00:00:27.859980
2701,27.8748,0.0641,1.2179,-0.008,1.22,2022-04-20 00:00:27.874800
2702,27.87536,0.0641,1.2179,-0.008,1.22,2022-04-20 00:00:27.875360
2703,27.88715,0.1069,1.2093,-0.0586,1.22,2022-04-20 00:00:27.887150
2704,27.8997,0.1132,1.2037,-0.0796,1.21,2022-04-20 00:00:27.899700
2705,27.91033,0.028,1.2027,-0.0603,1.2,2022-04-20 00:00:27.910330
2706,27.9227,-0.0341,1.2005,0.0,1.2,2022-04-20 00:00:27.922700
2707,27.92317,-0.0341,1.2005,0.0,1.2,2022-04-20 00:00:27.923170
2708,27.9342,-0.0372,1.1634,0.0594,1.17,2022-04-20 00:00:27.934200
2709,27.94476,-0.039,1.1365,0.0941,1.14,2022-04-20 00:00:27.944760
2710,27.95591,-0.039,1.128,0.1193,1.13,2022-04-20 00:00:27.955910
2711,27.9664,-0.0192,1.1145,0.1303,1.12,2022-04-20 00:00:27.966400
2712,27.98132,0.0009,1.0806,0.0824,1.08,2022-04-20 00:00:27.981320
2713,28.00224,-0.0306,1.0708,-0.0354,1.07,2022-04-20 00:00:28.002240
2714,28.00342,-0.0265,1.0703,-0.0488,1.07,2022-04-20 00:00:28.003420
2715,28.01005,0.0057,1.0672,-0.0708,1.07,2022-04-20 00:00:28.010050
2716,28.02126,0.0468,1.0347,-0.0881,1.04,2022-04-20 00:00:28.021260
2717,28.03359,0.0661,0.9987,-0.1204,1.01,2022-04-20 00:00:28.033590
2718,28.04468,0.047,0.9748,-0.1793,0.99,2022-04-20 00:00:28.044680
2719,28.05593,0.0329,0.9777,-0.255,1.01,2022-04-20 00:00:28.055930
2720,28.05639,0.0329,0.9777,-0.255,1.01,2022-04-20 00:00:28.056390
2721,28.06648,0.0786,1.0215,-0.2516,1.05,2022-04-20 00:00:28.066480
2722,28.0776,0.21,1.0464,-0.2201,1.09,2022-04-20 00:00:28.077600
2723,28.08943,0.3023,1.0259,-0.1959,1.09,2022-04-20 00:00:28.089430
2724,28.09998,0.2803,1.0508,-0.1859,1.1,2022-04-20 00:00:28.099980
2725,28.11681,0.2097,1.0593,-0.116,1.09,2022-04-20 00:00:28.116810
2726,28.13455,0.146,1.0041,-0.0476,1.02,2022-04-20 00:00:28.134550
2727,28.13474,0.146,1.0041,-0.0476,1.02,2022-04-20 00:00:28.134740
2728,28.14352,0.1044,0.9753,-0.031,0.98,2022-04-20 00:00:28.143520
2729,28.15446,0.0539,0.9545,-0.011,0.96,2022-04-20 00:00:28.154460
2730,28.16557,0.0001,0.9274,0.0137,0.93,2022-04-20 00:00:28.165570
2731,28.17695,-0.0363,0.894,0.0374,0.9,2022-04-20 00:00:28.176950
2732,28.18908,-0.0575,0.88,0.0797,0.89,2022-04-20 00:00:28.189080
2733,28.18944,-0.0575,0.88,0.0797,0.89,2022-04-20 00:00:28.189440
2734,28.20002,-0.0824,0.8886,0.1207,0.9,2022-04-20 00:00:28.200020
2735,28.2157,-0.0306,0.9301,0.226,0.96,2022-04-20 00:00:28.215700
2736,28.23034,0.1482,0.9501,0.3291,1.02,2022-04-20 00:00:28.230340
2737,28.23072,0.1482,0.9501,0.3291,1.02,2022-04-20 00:00:28.230720
2738,28.24426,0.2102,0.9641,0.2397,1.02,2022-04-20 00:00:28.244260
2739,28.25604,0.1565,0.9809,0.1278,1.0,2022-04-20 00:00:28.256040
2740,28.26686,0.102,0.9833,0.0411,0.99,2022-04-20 00:00:28.266860
2741,28.27854,0.0578,0.9641,-0.0669,0.97,2022-04-20 00:00:28.278540
2742,28.28992,0.0426,0.9475,-0.1304,0.96,2022-04-20 00:00:28.289920
2743,28.30072,0.0485,0.965,-0.147,0.98,2022-04-20 00:00:28.300720
2744,28.31178,0.0663,0.9785,-0.1502,0.99,2022-04-20 00:00:28.311780
